timestamp,machine_id,product_code,cavity_id,operator_id,shift,material_batch,ambient_temp_C,melt_temp_C,injection_pressure_bar,hold_pressure_bar,cooling_time_s,cycle_time_s,material_moisture_pct,screw_speed_rpm,vibration_rms_g,energy_kwh,dimensional_deviation_mm,scrap,scrap_type,defects_count
2025-03-06 07:30:00,IM-03,PX-300,C6,O005,Early,BATCH-202504,24.74,234.05,918.7,684.0,20.78,32.98,0.244,105.4,2.241,2.951,0.14,0,None,0
2025-03-06 07:36:00,IM-01,PX-100,C6,O001,Early,BATCH-202511,18.98,254.46,1051.0,688.7,20.76,47.23,0.11,117.0,2.426,3.311,-0.003,0,None,0
2025-03-06 07:42:00,IM-03,PX-100,C3,O012,Early,BATCH-202509,21.84,248.85,954.3,658.8,17.68,46.67,0.128,105.6,2.023,2.401,-0.059,0,None,0
2025-03-06 07:48:00,IM-05,PX-300,C8,O014,Early,BATCH-202505,18.49,233.91,1028.8,681.4,19.6,43.0,0.14,139.1,1.58,3.069,0.045,0,None,0
2025-03-06 07:54:00,IM-03,PX-100,C8,O004,Early,BATCH-202506,27.44,234.36,1159.6,602.0,17.04,36.1,0.205,112.1,1.967,2.686,-0.005,0,None,0
2025-03-06 08:00:00,IM-01,PX-100,C4,O009,Early,BATCH-202506,17.44,240.97,1145.9,631.4,15.69,48.42,0.182,125.9,2.129,3.181,0.095,0,None,0
2025-03-06 08:06:00,IM-05,PX-100,C6,O015,Early,BATCH-202510,21.93,245.22,1047.4,661.5,17.33,39.98,0.172,114.4,2.168,2.956,-0.023,0,None,0
2025-03-06 08:12:00,IM-01,PX-300,C1,O015,Early,BATCH-202510,22.9,225.17,1043.0,666.7,17.81,40.94,0.187,112.6,1.757,3.042,0.057,0,None,0
2025-03-06 08:18:00,IM-03,PX-300,C7,O002,Early,BATCH-202509,22.24,224.28,1200.4,669.2,13.85,53.38,0.21,97.1,2.093,2.923,0.031,0,None,0
2025-03-06 08:24:00,IM-03,PX-100,C5,O011,Early,BATCH-202509,20.44,231.27,1091.7,641.7,20.15,39.81,0.213,127.2,1.596,3.365,-0.016,0,None,0
2025-03-06 08:30:00,IM-02,PX-200,C8,O006,Early,BATCH-202510,20.61,238.5,1023.8,627.4,11.08,46.32,0.235,135.6,1.557,3.022,0.039,0,None,0
2025-03-06 08:36:00,IM-02,PX-100,C8,O002,Early,BATCH-202506,21.13,237.98,935.9,839.5,24.79,45.51,0.271,109.0,1.532,2.653,0.077,0,None,0
2025-03-06 08:42:00,IM-05,PX-200,C2,O009,Early,BATCH-202509,20.56,241.42,1081.5,704.4,21.75,44.74,0.179,101.5,1.931,2.935,0.03,0,None,0
2025-03-06 08:48:00,IM-05,PX-100,C7,O005,Early,BATCH-202511,23.89,227.8,1116.3,,17.35,44.25,0.154,129.6,,2.771,0.03,0,None,0
2025-03-06 08:54:00,IM-03,PX-100,C3,O009,Early,BATCH-202504,27.63,221.1,999.5,636.0,18.02,44.68,0.211,100.2,1.774,2.957,-0.028,0,None,0
2025-03-06 09:00:00,IM-02,PX-300,C7,O012,Early,BATCH-202510,19.33,,1073.3,622.9,,44.21,0.123,134.6,2.239,2.753,0.093,0,None,0
2025-03-06 09:06:00,IM-01,PX-100,C2,O013,Early,BATCH-202504,16.89,230.03,1020.9,642.2,16.53,42.75,0.146,109.1,1.563,2.663,0.087,0,None,0
2025-03-06 09:12:00,IM-01,PX-100,C1,O010,Early,BATCH-202507,20.74,222.89,1035.3,667.6,18.48,49.79,0.23,106.8,1.747,2.97,0.0,0,None,0
2025-03-06 09:18:00,IM-03,PX-300,C3,O005,Early,BATCH-202511,28.74,235.87,851.0,537.2,17.64,37.08,0.174,123.0,1.948,2.92,0.017,0,None,0
2025-03-06 09:24:00,IM-02,PX-200,C1,O012,Early,BATCH-202507,18.59,239.76,1032.3,555.8,17.76,47.58,0.12,107.5,2.01,3.272,0.11,0,None,0
2025-03-06 09:30:00,IM-01,PX-200,C2,O009,Early,BATCH-202505,25.92,234.27,1127.5,611.8,18.45,46.69,0.106,111.5,1.749,2.755,-0.043,0,None,0
2025-03-06 09:36:00,IM-02,PX-300,C2,O015,Early,BATCH-202504,26.03,232.25,999.5,662.4,14.72,46.13,0.182,124.2,2.199,2.207,0.061,0,None,0
2025-03-06 09:42:00,IM-04,PX-100,C1,O002,Early,BATCH-202511,19.34,234.04,1054.2,635.6,18.1,48.02,0.237,90.9,2.13,2.773,-0.009,1,Warpage,4
2025-03-06 09:48:00,IM-04,PX-100,C3,O011,Early,BATCH-202510,22.71,232.78,989.5,738.7,18.41,42.57,0.236,139.7,2.323,2.331,0.131,0,None,0
2025-03-06 09:54:00,IM-03,PX-100,C1,O007,Early,BATCH-202511,25.89,226.91,1078.8,561.1,18.32,34.58,0.186,120.5,1.895,3.045,0.029,0,None,0
2025-03-06 10:00:00,IM-04,PX-100,C3,O008,Early,BATCH-202506,19.86,230.71,1032.7,604.9,17.46,42.67,0.28,104.5,1.745,2.314,0.1,0,None,0
2025-03-06 10:06:00,IM-02,PX-100,C4,O003,Early,BATCH-202506,20.39,238.13,974.9,741.2,20.84,38.53,0.175,107.8,,2.554,-0.021,0,None,0
2025-03-06 10:12:00,IM-02,PX-200,C4,O001,Early,BATCH-202511,19.25,236.93,1156.6,657.9,17.12,39.7,0.173,131.9,2.032,2.773,-0.05,0,None,0
2025-03-06 10:18:00,IM-04,PX-100,C3,O002,Early,BATCH-202510,17.96,236.01,1124.3,703.1,18.57,37.4,0.052,127.2,1.792,3.44,0.011,0,None,0
2025-03-06 10:24:00,IM-04,PX-100,C1,O015,Early,BATCH-202506,19.05,229.03,1001.6,773.1,21.24,40.85,0.158,136.6,1.725,2.524,0.041,0,None,0
2025-03-06 10:30:00,IM-02,PX-100,C7,O015,Early,BATCH-202505,17.33,233.91,1089.8,608.4,17.8,40.31,0.223,111.8,1.768,2.904,-0.006,0,None,0
2025-03-06 10:36:00,IM-03,PX-100,C7,O010,Early,BATCH-202504,21.1,221.94,1093.0,,,32.3,0.258,123.6,,3.103,0.07,0,None,0
2025-03-06 10:42:00,IM-05,PX-200,C3,O005,Early,BATCH-202509,18.69,236.07,1101.4,633.7,17.76,46.15,0.138,125.1,1.994,3.419,0.012,0,None,0
2025-03-06 10:48:00,IM-03,PX-100,C8,O015,Early,BATCH-202505,21.7,243.57,914.5,532.7,21.09,52.99,0.203,128.3,1.43,3.172,-0.1,0,None,0
2025-03-06 10:54:00,IM-03,PX-100,C2,O014,Early,BATCH-202509,16.33,226.16,1130.5,631.4,17.36,45.73,0.232,133.5,2.031,3.283,0.058,0,None,0
2025-03-06 11:00:00,IM-04,PX-300,C8,O009,Early,BATCH-202508,21.99,231.48,1004.4,702.9,21.21,42.09,0.181,111.4,2.162,3.203,-0.028,0,None,0
2025-03-06 11:06:00,IM-01,PX-200,C7,O005,Early,BATCH-202508,23.5,236.97,1021.4,682.4,17.74,42.75,0.066,118.6,1.722,2.477,0.003,0,None,0
2025-03-06 11:12:00,IM-03,PX-200,C1,O001,Early,BATCH-202507,15.02,242.52,1261.0,687.1,15.85,41.11,0.192,112.7,2.598,3.026,0.118,0,None,0
2025-03-06 11:18:00,IM-05,PX-200,C6,O012,Early,BATCH-202509,22.12,232.31,1074.1,627.5,19.7,43.41,0.218,119.4,1.932,3.197,0.131,0,None,0
2025-03-06 11:24:00,IM-02,PX-200,C3,O001,Early,BATCH-202504,24.68,,1019.1,610.6,17.24,42.84,0.133,128.4,1.379,2.565,-0.009,0,None,0
2025-03-06 11:30:00,IM-02,PX-100,C2,O013,Early,BATCH-202511,17.37,223.19,873.6,726.2,19.55,39.22,0.167,100.2,1.827,2.697,0.06,0,None,0
2025-03-06 11:36:00,IM-03,PX-100,C5,O002,Early,BATCH-202509,26.02,235.62,1161.2,620.2,11.18,50.58,0.122,133.3,1.948,2.619,-0.008,0,None,0
2025-03-06 11:42:00,IM-01,PX-200,C2,O001,Early,BATCH-202509,22.26,247.25,942.4,667.6,18.01,36.31,,106.3,2.083,3.17,0.008,0,None,0
2025-03-06 11:48:00,IM-03,PX-100,C6,O015,Early,BATCH-202506,18.88,,969.7,659.8,16.85,46.24,0.231,116.3,1.836,2.876,-0.011,0,None,0
2025-03-06 11:54:00,IM-01,PX-100,C3,O008,Early,BATCH-202504,20.83,234.87,1023.5,737.7,15.34,42.55,,134.9,1.572,2.788,-0.078,0,None,0
2025-03-06 12:00:00,IM-03,PX-100,C1,O002,Early,BATCH-202510,22.67,236.93,,708.3,16.62,51.56,0.26,123.9,1.543,2.451,0.031,0,None,0
2025-03-06 12:06:00,IM-03,PX-100,C1,O012,Early,BATCH-202509,21.23,234.93,1111.9,572.3,16.57,44.54,0.223,124.1,1.697,2.876,0.043,0,None,0
2025-03-06 12:12:00,IM-02,PX-300,C4,O011,Early,BATCH-202509,22.62,230.12,,578.7,17.88,41.39,0.162,105.8,1.731,2.701,-0.015,0,None,0
2025-03-06 12:18:00,IM-02,PX-100,C6,O008,Early,BATCH-202509,18.24,239.94,1074.7,684.7,14.58,41.9,0.176,107.5,1.529,2.985,0.091,0,None,0
2025-03-06 12:24:00,IM-01,PX-100,C3,O011,Early,BATCH-202507,21.51,236.35,1002.0,646.1,18.79,43.19,0.208,131.3,1.67,2.5,-0.001,0,None,0
2025-03-06 12:30:00,IM-02,PX-200,C2,O005,Early,BATCH-202510,16.76,235.11,1061.2,622.7,21.42,37.87,0.228,112.9,2.157,2.962,-0.013,0,None,0
2025-03-06 12:36:00,IM-02,PX-200,C2,O001,Early,BATCH-202506,20.67,229.15,1055.9,710.9,18.7,39.56,0.196,114.1,2.504,2.746,0.057,0,None,0
2025-03-06 12:42:00,IM-01,PX-200,C6,O004,Early,BATCH-202505,18.29,242.82,1127.5,661.2,20.02,34.98,0.235,131.6,2.191,2.463,-0.067,0,None,0
2025-03-06 12:48:00,IM-04,PX-100,C3,O012,Early,BATCH-202506,18.79,238.99,1127.4,653.1,20.74,38.86,0.165,107.4,2.384,2.435,0.08,0,None,0
2025-03-06 12:54:00,IM-04,PX-100,C2,O002,Early,BATCH-202509,24.71,231.68,1089.5,696.8,,43.44,0.13,123.2,2.268,2.488,0.001,0,None,0
2025-03-06 13:00:00,IM-02,PX-200,C7,O006,Early,BATCH-202509,24.27,241.01,1021.0,627.5,22.68,44.37,0.177,120.5,,2.828,0.085,0,None,0
2025-03-06 13:06:00,IM-01,PX-100,C5,O015,Early,BATCH-202510,22.83,232.01,1109.3,744.1,16.75,34.11,0.19,120.0,1.809,2.942,0.103,0,None,0
2025-03-06 13:12:00,IM-01,PX-100,C6,O005,Early,BATCH-202508,17.72,230.31,1042.6,602.7,16.2,42.4,0.12,113.8,1.977,2.994,0.064,0,None,0
2025-03-06 13:18:00,IM-03,PX-300,C4,O012,Early,BATCH-202505,20.05,230.44,963.4,689.4,19.96,45.55,0.113,113.0,1.78,3.008,-0.023,0,None,0
2025-03-06 13:24:00,IM-01,PX-100,C1,O009,Early,BATCH-202509,24.64,224.37,1017.7,736.0,19.77,42.29,0.202,107.1,1.851,2.635,-0.05,0,None,0
2025-03-06 13:30:00,IM-01,PX-100,C8,O012,Early,BATCH-202510,21.43,237.83,1056.8,567.4,19.94,40.17,,125.8,1.951,3.27,-0.061,0,None,0
2025-03-06 13:36:00,IM-02,PX-100,C2,O003,Early,BATCH-202506,27.96,224.01,1122.8,629.4,22.72,41.17,0.172,112.0,2.177,2.745,0.092,0,None,0
2025-03-06 13:42:00,IM-05,PX-100,C5,O005,Early,BATCH-202510,22.18,227.63,,718.5,18.03,40.59,0.162,131.6,2.076,3.058,0.017,0,None,0
2025-03-06 13:48:00,IM-03,PX-100,C3,O010,Early,BATCH-202505,21.58,222.55,953.3,719.4,19.07,40.16,0.256,117.3,1.871,2.843,-0.01,1,ShortShot,2
2025-03-06 13:54:00,IM-04,PX-100,C2,O007,Early,BATCH-202508,20.07,234.48,1054.5,639.7,15.55,43.81,0.243,107.3,1.947,3.031,0.018,0,None,0
2025-03-06 14:00:00,IM-01,PX-100,C6,O009,Late,BATCH-202508,21.4,,1059.1,605.9,23.34,53.41,0.118,117.1,2.08,2.825,0.09,0,None,0
2025-03-06 14:06:00,IM-01,PX-100,C3,O003,Late,BATCH-202504,20.54,233.04,1064.9,707.4,17.16,39.68,0.153,115.1,2.162,3.038,0.072,0,None,0
2025-03-06 14:12:00,IM-01,PX-100,C8,O004,Late,BATCH-202509,23.12,228.74,1123.6,721.0,,41.59,0.223,132.1,1.397,2.897,0.052,0,None,0
2025-03-06 14:18:00,IM-05,PX-200,C5,O013,Late,BATCH-202510,23.87,227.97,1131.5,580.1,17.13,42.79,0.21,115.6,1.551,3.185,0.064,0,None,0
2025-03-06 14:24:00,IM-02,PX-200,C5,O013,Late,BATCH-202508,18.64,237.79,1002.5,577.8,16.39,39.93,0.178,116.7,2.316,2.613,0.037,0,None,0
2025-03-06 14:30:00,IM-02,PX-100,C7,O001,Late,BATCH-202508,17.01,231.7,1000.7,663.5,16.18,47.97,0.123,136.9,1.907,2.281,0.044,0,None,0
2025-03-06 14:36:00,IM-02,PX-300,C1,O002,Late,BATCH-202508,15.49,236.9,966.8,687.8,16.69,32.36,0.146,126.1,1.78,2.559,0.039,0,None,0
2025-03-06 14:42:00,IM-04,PX-200,C3,O003,Late,BATCH-202509,22.52,229.69,1105.9,632.1,14.59,40.64,0.154,140.0,1.837,3.274,0.026,0,None,0
2025-03-06 14:48:00,IM-02,PX-200,C4,O014,Late,BATCH-202510,17.69,236.09,1165.9,690.8,16.04,46.71,0.194,135.1,1.837,2.846,0.071,0,None,0
2025-03-06 14:54:00,IM-03,PX-100,C8,O010,Late,BATCH-202507,14.54,242.82,1024.8,607.4,22.87,41.71,0.265,109.4,2.124,2.932,0.047,0,None,0
2025-03-06 15:00:00,IM-05,PX-300,C1,O007,Late,BATCH-202510,22.17,238.52,1030.7,523.1,19.84,39.34,0.146,131.9,1.541,2.531,-0.027,0,None,0
2025-03-06 15:06:00,IM-02,PX-300,C3,O007,Late,BATCH-202510,28.48,232.53,1167.3,624.6,20.31,45.02,0.129,138.3,1.938,2.923,0.058,0,None,0
2025-03-06 15:12:00,IM-03,PX-100,C7,O001,Late,BATCH-202510,20.98,236.54,1090.4,653.8,20.94,47.11,0.175,138.4,2.015,2.542,0.041,0,None,0
2025-03-06 15:18:00,IM-03,PX-200,C3,O009,Late,BATCH-202508,23.52,233.56,1084.9,633.4,22.59,43.98,0.232,131.9,2.068,2.593,0.063,0,None,0
2025-03-06 15:24:00,IM-04,PX-200,C7,O003,Late,BATCH-202510,21.25,235.05,954.7,580.5,13.57,39.43,0.108,131.6,2.007,2.759,0.02,0,None,0
2025-03-06 15:30:00,IM-02,PX-100,C5,O013,Late,BATCH-202504,20.7,233.05,1104.3,541.1,14.93,45.09,0.253,116.4,2.11,3.056,0.075,0,None,0
2025-03-06 15:36:00,IM-01,PX-100,C6,O013,Late,BATCH-202505,23.76,234.01,975.7,619.2,,41.23,0.171,110.0,1.729,3.093,0.022,0,None,0
2025-03-06 15:42:00,IM-04,PX-100,C5,O003,Late,BATCH-202507,20.13,236.27,959.3,703.9,16.83,46.39,0.143,115.8,1.6,3.103,0.069,0,None,0
2025-03-06 15:48:00,IM-02,PX-100,C3,O002,Late,BATCH-202505,21.8,229.04,1022.3,725.4,17.25,49.71,0.1,100.0,2.79,2.344,-0.001,0,None,0
2025-03-06 15:54:00,IM-05,PX-100,C6,O015,Late,BATCH-202505,21.97,228.9,1003.1,721.3,16.88,31.31,0.215,136.1,1.825,2.898,0.003,0,None,0
2025-03-06 16:00:00,IM-03,PX-200,C6,O003,Late,BATCH-202511,19.0,226.67,1032.3,601.0,18.55,43.54,0.171,116.6,1.865,2.831,0.062,0,None,0
2025-03-06 16:06:00,IM-03,PX-200,C5,O006,Late,BATCH-202510,23.98,225.4,934.7,580.8,18.09,35.23,0.189,135.5,2.167,2.364,0.006,0,None,0
2025-03-06 16:12:00,IM-01,PX-300,C7,O013,Late,BATCH-202510,20.48,,1126.7,679.8,16.19,54.03,0.135,105.2,2.489,2.906,0.158,0,None,0
2025-03-06 16:18:00,IM-04,PX-200,C7,O010,Late,BATCH-202504,18.73,235.96,1140.2,688.1,,40.94,0.164,133.0,1.74,2.812,0.06,0,None,0
2025-03-06 16:24:00,IM-03,PX-100,C7,O004,Late,BATCH-202510,22.61,,894.2,674.0,15.52,46.4,0.156,114.1,1.581,3.079,0.028,0,None,0
2025-03-06 16:30:00,IM-03,PX-100,C3,O002,Late,BATCH-202507,18.3,238.08,1128.3,529.2,16.63,42.89,0.175,104.6,1.496,2.928,0.075,0,None,0
2025-03-06 16:36:00,IM-02,PX-300,C3,O015,Late,BATCH-202509,21.08,235.21,985.2,598.0,17.38,39.43,0.147,139.5,2.488,2.708,-0.003,0,None,0
2025-03-06 16:42:00,IM-05,PX-100,C6,O008,Late,BATCH-202506,20.97,223.19,1118.6,648.2,,38.9,,133.3,1.567,3.224,0.082,0,None,0
2025-03-06 16:48:00,IM-02,PX-200,C1,O013,Late,BATCH-202508,24.26,238.93,1044.5,679.2,16.77,50.18,0.316,122.5,1.921,2.123,0.08,0,None,0
2025-03-06 16:54:00,IM-01,PX-100,C1,O001,Late,BATCH-202505,22.42,239.86,1052.3,696.0,15.17,47.35,,120.4,1.589,2.878,0.101,0,None,0
2025-03-06 17:00:00,IM-05,PX-100,C4,O010,Late,BATCH-202505,20.92,229.04,1035.2,658.7,17.69,51.79,0.189,125.3,,2.283,-0.0,0,None,0
2025-03-06 17:06:00,IM-04,PX-100,C1,O015,Late,BATCH-202504,23.45,237.52,1147.0,669.8,15.32,43.3,0.091,122.3,1.829,2.581,-0.047,0,None,0
2025-03-06 17:12:00,IM-02,PX-100,C2,O008,Late,BATCH-202509,25.17,229.86,950.8,655.1,,44.35,0.08,110.5,1.603,3.084,-0.01,0,None,0
2025-03-06 17:18:00,IM-05,PX-200,C8,O002,Late,BATCH-202504,22.67,235.59,1098.6,,14.73,41.85,0.185,115.1,1.689,2.454,0.009,1,Warpage,1
2025-03-06 17:24:00,IM-01,PX-200,C2,O009,Late,BATCH-202504,21.03,227.41,1138.1,668.8,17.62,41.76,0.189,143.5,2.634,2.402,0.126,0,None,0
2025-03-06 17:30:00,IM-01,PX-100,C5,O013,Late,BATCH-202511,17.06,,1107.3,653.9,15.83,38.36,0.243,152.1,2.08,3.734,0.158,0,None,0
2025-03-06 17:36:00,IM-03,PX-300,C6,O004,Late,BATCH-202507,17.8,,1236.0,633.9,20.27,43.43,0.2,138.8,2.258,2.424,0.047,0,None,0
2025-03-06 17:42:00,IM-01,PX-100,C2,O004,Late,BATCH-202510,20.08,234.26,1007.7,654.9,19.01,39.5,0.173,125.7,2.22,3.478,0.027,0,None,0
2025-03-06 17:48:00,IM-05,PX-100,C1,O007,Late,BATCH-202511,19.17,232.61,1126.6,679.1,17.83,45.04,0.133,115.9,1.897,2.84,0.005,0,None,0
2025-03-06 17:54:00,IM-04,PX-300,C6,O003,Late,BATCH-202509,20.44,227.9,1041.5,666.0,16.01,43.82,0.255,110.4,1.778,2.716,0.076,0,None,0
2025-03-06 18:00:00,IM-02,PX-100,C8,O012,Late,BATCH-202510,21.17,232.6,1148.7,672.8,18.95,44.35,0.226,111.2,2.019,3.098,0.158,0,None,0
2025-03-06 18:06:00,IM-04,PX-300,C4,O012,Late,BATCH-202510,22.59,236.62,1049.4,730.6,19.73,50.6,0.118,113.4,1.991,3.368,0.134,0,None,0
2025-03-06 18:12:00,IM-01,PX-300,C3,O010,Late,BATCH-202508,20.79,234.73,1019.0,665.9,18.36,42.89,0.182,145.8,1.733,2.499,0.095,0,None,0
2025-03-06 18:18:00,IM-03,PX-100,C4,O003,Late,BATCH-202507,22.46,236.1,1154.5,611.1,22.01,46.46,0.187,141.7,1.978,2.721,0.094,0,None,0
2025-03-06 18:24:00,IM-05,PX-100,C8,O004,Late,BATCH-202504,21.19,230.98,1010.7,703.0,19.15,52.29,0.163,129.0,1.685,3.196,0.076,0,None,0
2025-03-06 18:30:00,IM-04,PX-100,C1,O010,Late,BATCH-202510,15.07,242.03,937.0,568.0,20.28,48.94,0.219,108.5,1.873,3.001,0.024,0,None,0
2025-03-06 18:36:00,IM-02,PX-100,C8,O003,Late,BATCH-202504,18.18,227.94,1008.7,585.1,18.33,48.25,0.222,130.7,1.815,3.286,-0.018,0,None,0
2025-03-06 18:42:00,IM-01,PX-200,C1,O010,Late,BATCH-202509,20.57,237.93,,670.2,19.69,41.68,0.17,117.1,1.489,3.08,0.025,0,None,0
2025-03-06 18:48:00,IM-01,PX-100,C8,O008,Late,BATCH-202509,17.37,242.09,1161.4,681.0,16.01,44.1,0.166,94.2,1.11,3.533,0.052,0,None,0
2025-03-06 18:54:00,IM-03,PX-100,C1,O009,Late,BATCH-202510,22.8,237.89,1058.9,575.3,16.85,37.13,0.255,123.4,1.604,2.963,-0.061,0,None,0
2025-03-06 19:00:00,IM-03,PX-200,C5,O013,Late,BATCH-202505,25.59,233.78,1155.5,627.0,18.87,45.31,0.227,109.9,2.564,2.978,0.017,0,None,0
2025-03-06 19:06:00,IM-01,PX-200,C2,O013,Late,BATCH-202507,24.66,231.83,941.3,613.6,18.86,44.3,0.184,110.3,1.825,3.013,-0.023,0,None,0
2025-03-06 19:12:00,IM-02,PX-200,C8,O005,Late,BATCH-202510,20.36,225.3912877506409,1199.7926348241292,620.8,19.27,72.28934175172334,0.099,117.0,2.205,2.85,0.087,0,None,0
2025-03-06 19:18:00,IM-04,PX-200,C1,O012,Late,BATCH-202507,25.47,226.46,1026.9,706.6,20.75,47.69,0.197,114.0,1.19,3.197,-0.006,0,None,0
2025-03-06 19:24:00,IM-02,PX-200,C8,O013,Late,BATCH-202509,21.45,229.18,1040.8,692.4,14.44,37.63,0.215,119.6,1.581,2.983,0.046,0,None,0
2025-03-06 19:30:00,IM-01,PX-300,C3,O013,Late,BATCH-202508,19.99,232.61,1056.7,648.9,15.56,50.43,0.05,119.0,1.459,3.176,-0.015,0,None,0
2025-03-06 19:36:00,IM-05,PX-100,C2,O003,Late,BATCH-202507,19.16,242.43,1105.3,617.2,18.57,47.13,0.193,97.5,1.863,3.231,0.123,0,None,0
2025-03-06 19:42:00,IM-02,PX-200,C2,O007,Late,BATCH-202511,20.09,237.28,1014.4,,16.19,42.75,0.159,138.2,2.781,3.05,-0.075,0,None,0
2025-03-06 19:48:00,IM-04,PX-100,C5,O003,Late,BATCH-202509,19.84,229.19,1061.1,735.2,26.44,42.4,0.169,108.2,2.095,3.076,0.055,0,None,0
2025-03-06 19:54:00,IM-01,PX-300,C4,O006,Late,BATCH-202511,21.51,233.14,1046.4,685.5,19.29,45.23,0.135,108.6,2.527,2.546,-0.05,0,None,0
2025-03-06 20:00:00,IM-02,PX-100,C6,O011,Late,BATCH-202511,21.48,231.31,975.9,607.6,17.8,49.92,0.173,116.1,1.845,2.707,-0.004,0,None,0
2025-03-06 20:06:00,IM-02,PX-300,C2,O004,Late,BATCH-202508,21.01,230.74,1040.9,693.2,16.71,43.53,0.25,118.7,2.412,3.195,0.039,0,None,0
2025-03-06 20:12:00,IM-03,PX-200,C2,O007,Late,BATCH-202506,22.31,240.87,1038.5,645.8,16.8,43.72,0.158,137.5,2.66,3.398,0.042,0,None,0
2025-03-06 20:18:00,IM-03,PX-200,C1,O014,Late,BATCH-202509,24.57,226.77,1036.8,632.8,18.08,43.16,0.228,123.2,1.896,2.221,0.041,0,None,0
2025-03-06 20:24:00,IM-01,PX-100,C3,O006,Late,BATCH-202508,23.85,244.65,1052.5,676.1,18.28,51.09,0.14,126.8,1.746,2.701,0.036,0,None,0
2025-03-06 20:30:00,IM-03,PX-100,C1,O013,Late,BATCH-202504,16.55,239.97,1056.1,605.5,16.86,41.42,0.218,123.3,1.473,2.908,-0.012,0,None,0
2025-03-06 20:36:00,IM-02,PX-200,C3,O012,Late,BATCH-202506,13.34,241.55,1015.4,629.4,17.32,42.94,0.18,122.8,1.826,2.592,0.017,0,None,0
2025-03-06 20:42:00,IM-01,PX-100,C2,O015,Late,BATCH-202510,23.8,232.22,1151.8,,21.36,49.66,0.198,123.7,1.963,2.612,0.029,0,None,0
2025-03-06 20:48:00,IM-05,PX-300,C3,O007,Late,BATCH-202505,16.9,234.1,956.4,620.0,21.46,43.74,0.18,96.8,2.646,3.066,0.039,0,None,0
2025-03-06 20:54:00,IM-04,PX-200,C1,O012,Late,BATCH-202505,20.33,226.4,992.3,690.1,18.63,48.2,0.212,117.0,1.482,3.453,0.023,0,None,0
2025-03-06 21:00:00,IM-04,PX-300,C1,O012,Late,BATCH-202505,17.49,231.85,1272.4,762.1,14.65,38.98,0.052,133.9,1.956,2.189,0.071,0,None,0
2025-03-06 21:06:00,IM-03,PX-100,C4,O004,Late,BATCH-202504,15.59,,967.0,604.7,19.35,42.16,0.109,160.0,1.3,2.84,0.033,0,None,0
2025-03-06 21:12:00,IM-01,PX-100,C8,O012,Late,BATCH-202511,22.62,242.78,941.7,550.1,21.89,49.76,0.201,105.5,1.786,3.062,0.039,0,None,0
2025-03-06 21:18:00,IM-03,PX-200,C5,O012,Late,BATCH-202510,23.28,228.36,1108.8,529.9,21.42,40.04,0.078,125.1,2.044,3.173,0.004,0,None,0
2025-03-06 21:24:00,IM-04,PX-100,C4,O014,Late,BATCH-202509,19.27,232.81,883.8,641.0,19.84,42.4,0.153,113.1,2.115,3.012,-0.036,0,None,0
2025-03-06 21:30:00,IM-01,PX-300,C2,O013,Late,BATCH-202505,13.23,234.09,1031.2,610.2,21.56,44.24,0.177,144.6,2.142,3.516,0.036,0,None,0
2025-03-06 21:36:00,IM-02,PX-200,C3,O011,Late,BATCH-202508,19.36,226.63,1221.7,662.5,18.13,38.63,0.139,103.8,2.075,2.91,0.1,0,None,0
2025-03-06 21:42:00,IM-02,PX-100,C1,O006,Late,BATCH-202509,22.18,238.55,926.4,658.0,19.57,41.22,0.145,127.5,2.139,3.359,0.054,0,None,0
2025-03-06 21:48:00,IM-01,PX-200,C1,O010,Late,BATCH-202504,16.56,230.66,891.4,553.8,,43.59,0.194,103.1,1.952,2.674,-0.022,0,None,0
2025-03-06 21:54:00,IM-02,PX-200,C8,O007,Late,BATCH-202507,21.55,233.83,930.1,541.1,18.73,43.3,0.23,116.2,1.569,2.92,0.076,0,None,0
2025-03-06 22:00:00,IM-05,PX-200,C1,O010,Night,BATCH-202504,20.95,232.29,1121.9,667.8,,48.85,0.132,119.6,1.288,2.476,0.007,0,None,0
2025-03-06 22:06:00,IM-04,PX-200,C8,O008,Night,BATCH-202510,22.74,230.26,1140.0,658.1,16.53,50.03,0.151,132.8,1.745,3.215,0.07,0,None,0
2025-03-06 22:12:00,IM-02,PX-100,C6,O010,Night,BATCH-202504,21.36,234.96,1009.0,624.5,15.85,39.24,0.143,107.1,1.889,2.858,0.005,0,None,0
2025-03-06 22:18:00,IM-03,PX-100,C1,O015,Night,BATCH-202511,18.08,233.71,1104.7,550.6,18.24,43.59,0.059,128.0,2.375,3.025,0.048,0,None,0
2025-03-06 22:24:00,IM-01,PX-200,C6,O009,Night,BATCH-202507,24.59,232.77,1161.2,678.3,17.43,46.13,0.187,120.2,1.901,2.79,-0.004,0,None,0
2025-03-06 22:30:00,IM-03,PX-100,C2,O003,Night,BATCH-202510,20.52,230.63,1193.0,726.3,19.62,49.92,0.227,123.3,1.868,3.105,-0.002,0,None,0
2025-03-06 22:36:00,IM-04,PX-200,C5,O005,Night,BATCH-202508,20.92,236.92,1030.3,666.7,16.87,46.33,0.231,131.5,2.072,3.039,-0.067,0,None,0
2025-03-06 22:42:00,IM-03,PX-200,C8,O012,Night,BATCH-202506,18.2,244.92,865.9,599.2,22.3,44.4,0.136,104.6,1.842,2.552,0.058,0,None,0
